-36.6282947397, 59.5875267143, 0.0000000000
-36.6282947397, 59.5875267143, 0.0000000000
-36.5786495412, 59.6352255355, 0.0000000000
-36.5786495412, 59.6352255355, 0.0000000000
-36.5286003913, 59.6803007717, 0.0000000000
-36.5286003913, 59.6803007717, 0.0000000000
-36.5184716373, 59.6890702823, 0.0000000000
-36.5184716373, 59.6890702823, 0.0000000000
-36.4068587337, 59.7782994207, 0.0000000000
-36.4068587337, 59.7782994207, 0.0000000000
-36.3045188328, 59.8489791538, 0.0000000000
-36.3045188328, 59.8489791538, 0.0000000000
-36.1896665036, 59.9166815469, 0.0000000000
-36.1896665036, 59.9166815469, 0.0000000000
-36.0608674257, 59.9790308890, 0.0000000000
-36.0608674257, 59.9790308890, 0.0000000000
-35.9443071893, 60.0238022159, 0.0000000000
-35.9443071893, 60.0238022159, 0.0000000000
-35.8930462477, 60.0401150268, 0.0000000000
-35.8930462477, 60.0401150268, 0.0000000000
-35.7109141070, 60.0818610159, 0.0000000000
-35.7109141070, 60.0818610159, 0.0000000000
-35.6606394879, 60.0889864792, 0.0000000000
-35.6606394879, 60.0889864792, 0.0000000000
-35.4957905244, 60.0990461195, 0.0000000000
-35.4957905244, 60.0990461195, 0.0000000000
-35.4303964939, 60.0973377019, 0.0000000000
-35.4303964939, 60.0973377019, 0.0000000000
-35.2535405957, 60.0760196067, 0.0000000000
-35.2535405957, 60.0760196067, 0.0000000000
-35.1610332095, 60.0547677072, 0.0000000000
-35.1610332095, 60.0547677072, 0.0000000000
-35.0532788631, 60.0207214602, 0.0000000000
-35.0532788631, 60.0207214602, 0.0000000000
-34.8461496216, 59.9244991173, 0.0000000000
-34.8461496216, 59.9244991173, 0.0000000000
-34.7079383424, 59.8345787764, 0.0000000000
-34.7079383424, 59.8345787764, 0.0000000000
-34.5602768225, 59.7110806935, 0.0000000000
-34.5602768225, 59.7110806935, 0.0000000000
-34.4394372795, 59.5841992306, 0.0000000000
-34.4394372795, 59.5841992306, 0.0000000000
-34.3278116128, 59.4407573225, 0.0000000000
-34.3278116128, 59.4407573225, 0.0000000000
-34.1702344969, 59.1785655496, 0.0000000000
-34.1702344969, 59.1785655496, 0.0000000000
-34.0722573929, 58.9620324951, 0.0000000000
-34.0722573929, 58.9620324951, 0.0000000000
-33.9558310979, 58.6048122069, 0.0000000000
-33.9558310979, 58.6048122069, 0.0000000000
-33.8966129328, 58.3350059947, 0.0000000000
-33.8966129328, 58.3350059947, 0.0000000000
-33.8419172010, 57.9066131252, 0.0000000000
-33.8419172010, 57.9066131252, 0.0000000000
-33.8263013344, 57.4551012550, 0.0000000000
-33.8263013344, 57.4551012550, 0.0000000000
-33.8559712504, 56.8850922104, 0.0000000000
-33.8559712504, 56.8850922104, 0.0000000000
-33.9683000054, 56.1054554506, 0.0000000000
-33.9683000054, 56.1054554506, 0.0000000000
-34.0986651665, 55.5151794347, 0.0000000000
-34.0986651665, 55.5151794347, 0.0000000000
-34.3315673113, 54.7012065034, 0.0000000000
-34.3315673113, 54.7012065034, 0.0000000000
-34.6396232853, 53.8268464839, 0.0000000000
-34.6396232853, 53.8268464839, 0.0000000000
-34.9711704547, 53.0142392680, 0.0000000000
-34.9711704547, 53.0142392680, 0.0000000000
-35.3298785672, 52.2225152024, 0.0000000000
-35.3298785672, 52.2225152024, 0.0000000000
-35.7670743463, 51.3363176551, 0.0000000000
-35.7670743463, 51.3363176551, 0.0000000000
-36.1510431291, 50.6072026223, 0.0000000000
-36.1510431291, 50.6072026223, 0.0000000000
-36.3388865631, 50.2632302380, 0.0000000000
-36.3388865631, 50.2632302380, 0.0000000000
-36.4272090134, 50.1039530946, 0.0000000000
-36.4272090134, 50.1039530946, 0.0000000000
-36.5704375213, 49.8486957285, 0.0000000000
-36.5704375213, 49.8486957285, 0.0000000000
-36.6637407088, 49.6842945163, 0.0000000000
-36.6637407088, 49.6842945163, 0.0000000000
-36.7173552660, 49.5904557046, 0.0000000000
-36.7173552660, 49.5904557046, 0.0000000000
-36.8137250102, 49.4228842710, 0.0000000000
-36.8137250102, 49.4228842710, 0.0000000000
-37.0127239442, 49.0810219974, 0.0000000000
-37.0127239442, 49.0810219974, 0.0000000000
-37.1150536199, 48.9072458990, 0.0000000000
-37.1150536199, 48.9072458990, 0.0000000000
-37.3260684773, 48.5528129996, 0.0000000000
-37.3260684773, 48.5528129996, 0.0000000000
-37.5451798090, 48.1898204396, 0.0000000000
-37.5451798090, 48.1898204396, 0.0000000000
-37.6576175161, 48.0053492009, 0.0000000000
-37.6576175161, 48.0053492009, 0.0000000000
-37.8889536366, 47.6292674963, 0.0000000000
-37.8889536366, 47.6292674963, 0.0000000000
-38.0075188011, 47.4381759976, 0.0000000000
-38.0075188011, 47.4381759976, 0.0000000000
-38.1947786623, 47.1384463985, 0.0000000000
-38.1947786623, 47.1384463985, 0.0000000000
-38.4609061177, 46.7164291207, 0.0000000000
-38.4609061177, 46.7164291207, 0.0000000000
-38.7403216309, 46.2777079622, 0.0000000000
-38.7403216309, 46.2777079622, 0.0000000000
-39.4060507774, 45.2468684238, 0.0000000000
-39.4060507774, 45.2468684238, 0.0000000000
-39.5284142310, 45.0591941203, 0.0000000000
-39.5284142310, 45.0591941203, 0.0000000000
-39.8585628121, 44.5550311484, 0.0000000000
-39.8585628121, 44.5550311484, 0.0000000000
-40.0497840272, 44.2642921017, 0.0000000000
-40.0497840272, 44.2642921017, 0.0000000000
-40.0929599084, 44.1987585271, 0.0000000000
-40.0929599084, 44.1987585271, 0.0000000000
-40.1905589546, 44.0507601427, 0.0000000000
-40.1905589546, 44.0507601427, 0.0000000000
-40.2896428534, 43.9006966903, 0.0000000000
-40.2896428534, 43.9006966903, 0.0000000000
-40.3902262609, 43.7485391560, 0.0000000000
-40.3902262609, 43.7485391560, 0.0000000000
-40.2834765978, 43.9100303531, 0.0000000000
-40.2834765978, 43.9100303531, 0.0000000000
-40.3308242061, 43.8383789163, 0.0000000000
-40.3308242061, 43.8383789163, 0.0000000000
-40.2237533485, 44.0004667581, 0.0000000000
-40.2237533485, 44.0004667581, 0.0000000000
-40.1161239362, 44.1636155132, 0.0000000000
-40.1161239362, 44.1636155132, 0.0000000000
-40.0079600377, 44.3278117822, 0.0000000000
-40.0079600377, 44.3278117822, 0.0000000000
-39.9535190038, 44.4105514893, 0.0000000000
-39.9535190038, 44.4105514893, 0.0000000000
-39.8989532667, 44.4935491598, 0.0000000000
-39.8989532667, 44.4935491598, 0.0000000000
-39.9935782552, 44.3496627889, 0.0000000000
-39.9935782552, 44.3496627889, 0.0000000000
-39.9391039347, 44.4324708800, 0.0000000000
-39.9391039347, 44.4324708800, 0.0000000000
-40.0885851478, 44.2053968927, 0.0000000000
-40.0885851478, 44.2053968927, 0.0000000000
-40.2399752552, 43.9758961635, 0.0000000000
-40.2399752552, 43.9758961635, 0.0000000000
-40.1861056064, 44.0575090811, 0.0000000000
-40.1861056064, 44.0575090811, 0.0000000000
-40.3387172079, 43.8264381482, 0.0000000000
-40.3387172079, 43.8264381482, 0.0000000000
-40.4932027963, 43.5929303497, 0.0000000000
-40.4932027963, 43.5929303497, 0.0000000000
-40.5968411297, 43.4364782082, 0.0000000000
-40.5968411297, 43.4364782082, 0.0000000000
-41.0246406125, 42.7920088800, 0.0000000000
-41.0246406125, 42.7920088800, 0.0000000000
-41.3514041912, 42.3007459955, 0.0000000000
-41.3514041912, 42.3007459955, 0.0000000000
-41.6359706097, 41.8732716362, 0.0000000000
-41.6359706097, 41.8732716362, 0.0000000000
-41.9751103036, 41.3638785883, 0.0000000000
-41.9751103036, 41.3638785883, 0.0000000000
-42.3205079490, 40.8447710541, 0.0000000000
-42.3205079490, 40.8447710541, 0.0000000000
-42.4953034730, 40.5818222579, 0.0000000000
-42.4953034730, 40.5818222579, 0.0000000000
-42.6715412528, 40.3164737703, 0.0000000000
-42.6715412528, 40.3164737703, 0.0000000000
-42.4500918989, 40.6498549280, 0.0000000000
-42.4500918989, 40.6498549280, 0.0000000000
-42.0563414538, 41.2418371609, 0.0000000000
-42.0563414538, 41.2418371609, 0.0000000000
-41.7169092612, 41.7517077161, 0.0000000000
-41.7169092612, 41.7517077161, 0.0000000000
-41.1696323216, 42.5739493681, 0.0000000000
-41.1696323216, 42.5739493681, 0.0000000000
-40.6903683386, 43.2954118570, 0.0000000000
-40.6903683386, 43.2954118570, 0.0000000000
-40.3260512342, 43.8456001293, 0.0000000000
-40.3260512342, 43.8456001293, 0.0000000000
-39.6758741910, 44.8336374437, 0.0000000000
-39.6758741910, 44.8336374437, 0.0000000000
-39.3907540112, 45.2703640023, 0.0000000000
-39.3907540112, 45.2703640023, 0.0000000000
-39.3351209939, 45.3558821881, 0.0000000000
-39.3351209939, 45.3558821881, 0.0000000000
-39.6200711609, 44.9189197317, 0.0000000000
-39.6200711609, 44.9189197317, 0.0000000000
-39.7653284952, 44.6971070325, 0.0000000000
-39.7653284952, 44.6971070325, 0.0000000000
-40.0620211158, 44.2457143079, 0.0000000000
-40.0620211158, 44.2457143079, 0.0000000000
-40.2130752448, 44.0166430638, 0.0000000000
-40.2130752448, 44.0166430638, 0.0000000000
-40.6785394660, 43.3132472648, 0.0000000000
-40.6785394660, 43.3132472648, 0.0000000000
-40.9976614836, 42.8326006314, 0.0000000000
-40.9976614836, 42.8326006314, 0.0000000000
-41.4900106776, 42.0925089309, 0.0000000000
-41.4900106776, 42.0925089309, 0.0000000000
-42.1703225431, 41.0705528730, 0.0000000000
-42.1703225431, 41.0705528730, 0.0000000000
-42.7406973045, 40.2122771553, 0.0000000000
-42.7406973045, 40.2122771553, 0.0000000000
-43.2800162603, 39.3979201084, 0.0000000000
-43.2800162603, 39.3979201084, 0.0000000000
-43.6851943922, 38.7835402923, 0.0000000000
-43.6851943922, 38.7835402923, 0.0000000000
-43.8697906025, 38.5027489856, 0.0000000000
-43.8697906025, 38.5027489856, 0.0000000000
-44.4305265264, 37.6458519827, 0.0000000000
-44.4305265264, 37.6458519827, 0.0000000000
-44.8087094648, 37.0641240473, 0.0000000000
-44.8087094648, 37.0641240473, 0.0000000000
-45.5748657281, 35.8746609870, 0.0000000000
-45.5748657281, 35.8746609870, 0.0000000000
-45.9610438122, 35.2688910231, 0.0000000000
-45.9610438122, 35.2688910231, 0.0000000000
-46.3722828590, 34.6187436067, 0.0000000000
-46.3722828590, 34.6187436067, 0.0000000000
-46.5886403655, 34.2744733057, 0.0000000000
-46.5886403655, 34.2744733057, 0.0000000000
-46.9781726321, 33.6505796062, 0.0000000000
-46.9781726321, 33.6505796062, 0.0000000000
-47.3680839473, 33.0205917940, 0.0000000000
-47.3680839473, 33.0205917940, 0.0000000000
-47.7578786739, 32.3850204842, 0.0000000000
-47.7578786739, 32.3850204842, 0.0000000000
-48.1470679933, 31.7444068209, 0.0000000000
-48.1470679933, 31.7444068209, 0.0000000000
-48.5351730123, 31.0993205585, 0.0000000000
-48.5351730123, 31.0993205585, 0.0000000000
-48.9280632549, 30.4396666461, 0.0000000000
-48.9280632549, 30.4396666461, 0.0000000000
-49.1205816457, 30.1139311317, 0.0000000000
-49.1205816457, 30.1139311317, 0.0000000000
-49.5039328298, 29.4602799082, 0.0000000000
-49.5039328298, 29.4602799082, 0.0000000000
-49.8846372468, 28.8043511487, 0.0000000000
